Price,Close,High,Low,Open,Volume
Ticker,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA
Date,,,,,
2023-12-05,32.66577911376953,32.88787095470927,32.16607511917765,32.175330857983084,5143900
2023-12-06,32.74906539916992,33.40608169902176,32.67503713370859,32.78608129691573,5700700
2023-12-07,32.72129821777344,33.12846241549522,32.40667021452448,32.832342357146736,4183000
2023-12-08,32.064273834228516,32.88785775588204,31.786658261961303,32.721289824533166,5927600
2023-12-11,32.267860412597656,32.7120404728623,31.99024831618592,32.05502435434768,4105000
2023-12-12,32.415924072265625,32.499208063543,32.1660720984335,32.295627719332536,3469600
2023-12-13,33.36906051635742,33.452344499269614,32.03651678976238,32.277116531521756,6245100
2023-12-14,33.591148376464844,33.803984434651085,33.20249214761066,33.655924414607206,5864700
2023-12-15,33.3412971496582,34.02607696339454,33.3412971496582,33.776225012302746,11388200
2023-12-18,33.41728210449219,33.834535213825646,33.32455722625562,33.565638372578256,5052100
2023-12-19,33.76961898803711,33.95506516874398,33.426545852839006,33.49145148552265,4893400
2023-12-20,33.52853775024414,34.066331261576785,33.52853775024414,33.713983910603375,6796400
2023-12-21,33.74180603027344,33.84380161477323,33.45436778714711,33.84380161477323,4939500
2023-12-22,33.85306930541992,33.89015924866511,33.5378118620192,33.74180301277604,4733200
2023-12-26,34.047786712646484,34.23322933820639,33.79743492363098,33.908701206385196,3173100
2023-12-27,34.159061431884766,34.2981469724969,33.85307465737495,34.04779512165039,2730800
2023-12-28,34.223968505859375,34.511410317838376,34.038522289650096,34.159062860749984,3536300
2024-01-02,33.9087028503418,34.35377154002777,33.68617027404458,34.2239602810058,3991200
2024-01-03,34.168331146240234,34.57631350026071,33.73253663684398,33.73253663684398,6435500
2024-01-04,33.7139892578125,34.40013556174924,33.621264394380596,34.029246719297234,5461100
2024-01-05,33.35236740112305,33.704711231462404,32.981475063080964,33.40799877586533,9274700
2024-01-08,33.43582534790039,33.65835796995433,33.04638795366761,33.25037913812727,3433300
2024-01-09,32.6105842590332,33.361639687206726,32.490047250027246,33.194738480945944,5964800
2024-01-10,32.74967956542969,32.98148647262389,32.67550319441575,32.78676951948301,3191100
2024-01-11,32.28606033325195,32.80530899158739,32.267515359337246,32.65695273736185,4883200
2024-01-12,32.14697265625,32.53641000833566,31.970800721432603,32.26751321012078,4474600
2024-01-15,31.822446823120117,32.25824487048672,31.720451234409456,32.146975026206654,2592600
2024-01-16,31.164112091064453,31.72044709143391,31.03430082678436,31.71117637416748,7196800
2024-01-17,30.969396591186523,31.13629780624198,30.756131176433126,30.997212281331823,4706900
2024-01-18,30.728321075439453,31.117758493767287,30.5057884396171,31.015762895226842,4085900
2024-01-19,31.043567657470703,31.470091340160323,30.255425916105477,30.9044856933369,6901200
2024-01-22,30.95085906982422,31.21048167259335,30.783957814589012,31.052854674367143,3767000
2024-01-23,31.312469482421875,31.349559427039594,30.96012208273712,31.071388379498483,5512800
2024-01-24,31.034305572509766,31.479374348283,30.93230998152361,31.479374348283,6881200
2024-01-25,30.83031463623047,31.16411710499359,30.79322468701407,31.04357653858641,4835300
2024-01-26,30.75613021850586,31.062116948941245,30.635593206902573,30.969395626616915,3828900
2024-01-29,30.83031463623047,31.312473364766948,30.70977406982329,30.73759330028171,4135300
2024-01-30,30.589235305786133,31.034304059866262,30.366699160200046,30.876673553181945,4833100
2024-01-31,29.986534118652344,30.77467599016668,29.903083511555028,30.598504058335376,6014500
2024-02-01,30.255434036254883,30.80249839769146,29.754730341972152,30.014352907707416,9860000
2024-02-02,30.21833610534668,30.58922841878843,29.903078700048567,30.26469676025409,6217700
2024-02-05,30.839582443237305,30.987938689003453,30.134891160121065,30.21834176943277,7346000
2024-02-06,30.821046829223633,31.229025697870224,30.505789305285447,30.92303889356585,5566400
2024-02-07,31.182659149169922,31.433010977215115,30.80249604815876,30.941578039011482,4950400
2024-02-08,31.340280532836914,31.395915441527503,30.923027560385673,31.015752408203326,5247100
2024-02-09,30.941585540771484,31.340293711314505,30.848864191056126,31.331022991180074,4039600
2024-02-14,31.089933395385742,31.303195271598867,30.867400801551092,30.941577153798708,4030600
2024-02-15,30.7932186126709,31.405188505653907,30.626317411212668,31.247561558216432,4843200
2024-02-16,30.969396591186523,31.127023551465662,30.737589741064145,30.969396591186523,6446000
2024-02-19,31.052845001220703,31.052845001220703,30.644862710137925,30.90448876912467,2780000
2024-02-20,31.776084899902344,31.905896176003317,30.839583201587615,31.00648442431515,8284100
2024-02-21,33.96434783935547,33.96434783935547,32.92585038489981,33.25038216582692,23108000
2024-02-22,32.888755798339844,34.112695638285985,32.39732288922041,33.89015951416319,12996800
2024-02-23,33.361637115478516,33.73252944237654,32.80530216222285,32.91656844545571,8754900
2024-02-26,34.191837310791016,34.49102729154677,33.34101513427448,33.53735789040309,8763800
2024-02-27,34.55648422241211,34.66868317050814,33.89265649599818,34.23859433606043,5350600
2024-02-28,34.50973129272461,34.64062647933762,34.229241097607265,34.50038316509211,3790300
2024-02-29,34.30404281616211,34.67803218612331,34.191847431824534,34.369490420911276,7661800
2024-03-01,34.86501693725586,35.13615897489176,34.37883232148231,34.388180448085706,6122500
2024-03-04,34.72477340698242,34.9959154706603,34.28533651527181,34.799572693497545,4485100
2024-03-05,34.995914459228516,35.1081098191323,34.5190779380416,34.72477240338703,6135700
2024-03-06,34.715415954589844,35.09875327844606,34.621916871560686,34.96785812883057,4409400
2024-03-07,34.50038146972656,34.69672423999769,34.14509200450298,34.59387700796248,3489600
2024-03-08,34.519081115722656,34.724775600003454,34.182495005026595,34.453633519201766,2724400
2024-03-11,34.743473052978516,34.90241975270651,34.26664008704709,34.294688036035325,3755200
2024-03-12,35.16421127319336,35.416653522238356,34.7341260636914,34.79957365789272,5878500
2024-03-13,35.54754638671875,35.678441566564125,35.06136174256011,35.1081095115583,4603100
2024-03-14,35.33251190185547,35.57560249639049,35.14551721633709,35.23901277578279,4046200
2024-03-15,35.52885055541992,36.30487716111116,35.10811345393832,35.67844557298821,9875600
2024-03-18,35.52885055541992,35.67844557298821,35.22966052028335,35.48210278117231,5536500
2024-03-19,36.23942947387695,36.40772433061512,35.547553788732834,35.6223495213793,8934600
2024-03-20,36.304874420166016,36.43576960482762,36.089828254934766,36.379670139989955,4640600
2024-03-21,36.8658561706543,37.27724156152404,36.2300764787297,36.26747612334324,9309100
2024-03-22,37.15570068359375,37.417491081075376,36.75366339224601,36.82845912011505,5473300
2024-03-25,36.55434799194336,37.15359901282475,36.49816686930404,37.041240339363945,3554400
2024-03-26,36.3109016418457,36.87270217768783,36.19854296340448,36.460714403706675,7648500
2024-03-27,36.09555435180664,36.451361082788665,35.805294067848166,36.29218297742086,4968600
2024-03-28,35.76782989501953,36.25472223918587,35.636744181555095,36.0393666282346,5257500
2024-04-01,35.571205139160156,35.898919457962386,35.17794438477929,35.767833730441495,6335000
2024-04-02,35.739749908447266,35.8708392390663,35.393308464216,35.449489605909875,5312400
2024-04-03,35.477569580078125,36.0112777922581,35.28094099071038,35.786560424928716,7117600
2024-04-04,35.67420196533203,36.207910234300826,35.41203048494555,35.47757335504217,4821600
2024-04-05,35.571205139160156,35.767833730441495,35.41202706158608,35.50565870358152,4478300
2024-04-08,35.76782989501953,35.90827734295237,35.33711867311702,35.53374724331367,3081900
2024-04-09,36.329627990722656,36.423263197486314,35.68356113723408,35.73037695470695,3764800
2024-04-10,35.95510482788086,36.71353050424284,35.87083491141635,36.23600335882303,7144900
2024-04-11,35.805294036865234,36.27345947181901,35.618027148519964,35.786566990848826,4135800
2024-04-12,35.56184768676758,36.01128609689035,35.27158381755915,35.58057473366673,6024400
2024-04-15,35.24348449707031,35.67419573153269,35.08431000374122,35.5618370555464,4838200
